RecordDate,PetrinexFacilityID,ActivityId,Product,Volume,units,is_current
2022-07-01,ABBT4550001,PROD,WATER,2623.8,m3,true
2022-07-01,ABBT4550001,PROD,WATER,935.7,m3,true
2022-07-01,ABBT4550001,PROD,WATER,491.3,m3,true
2022-07-01,ABBT4550001,PROD,WATER,841.7,m3,true
2022-07-01,ABBT4550001,PROD,WATER,1315.2,m3,true
2022-07-01,ABBT4550001,PROD,WATER,111.1,m3,true
2022-07-01,ABBT4940020,,,,,true
2022-07-01,ABBT4940020,,,,,true
2022-07-01,ABBT4940020,,,,,true
2022-07-01,ABBT4940020,SHUTIN,,,,true
2022-07-01,ABBT4940020,SHUTIN,,,,true
2022-07-01,ABBT4940020,SHUTIN,,,,true
2022-07-01,ABBT4940020,SHUTIN,,,,true
2022-07-01,ABBT4940020,DIFF,GAS,0,e3m3,true
2022-07-01,ABBT4940020,DISP,GAS,9.9,e3m3,true
2022-07-01,ABBT4940020,DISP,GAS,243.4,e3m3,true
2022-07-01,ABBT4940020,FLARE,GAS,341,e3m3,true
2022-07-01,ABBT4940020,FUEL,GAS,77.8,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,21.9,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,20.7,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,36.5,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,19.2,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,29.8,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,42.3,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,44.6,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,8.1,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,14.9,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,11.2,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,31.2,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,28,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,6.4,e3m3,true
2022-07-01,ABBT4940020,PROD,GAS,223.6,e3m3,true
2022-07-01,ABBT4940020,REC,GAS,133.8,e3m3,true
2022-07-01,ABBT4940020,VENT,GAS,0.1,e3m3,true
2022-07-01,ABBT4940020,DISP,OIL,1301.1,m3,true
2022-07-01,ABBT4940020,IMBAL,OIL,0,m3,true
2022-07-01,ABBT4940020,INVCL,OIL,175.7,m3,true
2022-07-01,ABBT4940020,INVOP,OIL,206.2,m3,true
2022-07-01,ABBT4940020,PROD,OIL,66.9,m3,true
2022-07-01,ABBT4940020,PROD,OIL,54.8,m3,true
2022-07-01,ABBT4940020,PROD,OIL,92.8,m3,true
2022-07-01,ABBT4940020,PROD,OIL,56.9,m3,true
2022-07-01,ABBT4940020,PROD,OIL,55.4,m3,true
2022-07-01,ABBT4940020,PROD,OIL,123.5,m3,true
2022-07-01,ABBT4940020,PROD,OIL,120.5,m3,true
2022-07-01,ABBT4940020,PROD,OIL,7.9,m3,true
2022-07-01,ABBT4940020,PROD,OIL,31.5,m3,true
2022-07-01,ABBT4940020,PROD,OIL,21.7,m3,true
2022-07-01,ABBT4940020,PROD,OIL,110.8,m3,true
2022-07-01,ABBT4940020,PROD,OIL,91.4,m3,true
2022-07-01,ABBT4940020,PROD,OIL,14.2,m3,true
2022-07-01,ABBT4940020,PROD,OIL,417.4,m3,true
2022-07-01,ABBT4940020,REC,OIL,4.9,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,6.1,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,4.2,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,10.7,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,4.7,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,4.3,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,17,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,16.1,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,0.2,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,1.7,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,1,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,14.4,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,10.6,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,0.5,m3,true
2022-07-01,ABBT4940020,ROYALTY,OIL,63.5,m3,true
2022-07-01,ABBT4940020,DIFF,WATER,0,m3,true
2022-07-01,ABBT4940020,DISP,WATER,3.1,m3,true
2022-07-01,ABBT4940020,DISP,WATER,27625,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1283.5,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1642.3,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1265.4,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1089.8,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1336.3,m3,true
2022-07-01,ABBT4940020,PROD,WATER,2151.9,m3,true
2022-07-01,ABBT4940020,PROD,WATER,901.5,m3,true
2022-07-01,ABBT4940020,PROD,WATER,778.6,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1598.1,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1429.2,m3,true
2022-07-01,ABBT4940020,PROD,WATER,672.2,m3,true
2022-07-01,ABBT4940020,PROD,WATER,1899.7,m3,true
2022-07-01,ABBT4940020,PROD,WATER,503.7,m3,true
2022-07-01,ABBT4940020,PROD,WATER,11075.9,m3,true
2022-07-01,ABBT9880004,,,,,true
2022-07-01,ABBT9880004,,,,,true
2022-07-01,ABBT9880004,,,,,true
2022-07-01,ABBT9880004,SHUTIN,,,,true
2022-07-01,ABBT9880004,SHUTIN,,,,true
2022-07-01,ABBT9880004,SHUTIN,,,,true
2022-07-01,ABBT9880004,SHUTIN,,,,true
2022-07-01,ABBT9880004,DIFF,GAS,0,e3m3,true
2022-07-01,ABBT9880004,FLARE,GAS,77,e3m3,true
2022-07-01,ABBT9880004,FUEL,GAS,7.8,e3m3,true
2022-07-01,ABBT9880004,PROD,GAS,22,e3m3,true
2022-07-01,ABBT9880004,PROD,GAS,9.6,e3m3,true
2022-07-01,ABBT9880004,PROD,GAS,6.6,e3m3,true
2022-07-01,ABBT9880004,PROD,GAS,4.2,e3m3,true
2022-07-01,ABBT9880004,PURREC,GAS,41.8,e3m3,true
2022-07-01,ABBT9880004,REC,GAS,0.6,e3m3,true
2022-07-01,ABBT9880004,DISP,OIL,265.2,m3,true
2022-07-01,ABBT9880004,IMBAL,OIL,0,m3,true
2022-07-01,ABBT9880004,INVCL,OIL,129.6,m3,true
2022-07-01,ABBT9880004,INVOP,OIL,112.7,m3,true
2022-07-01,ABBT9880004,PROD,OIL,87.6,m3,true
2022-07-01,ABBT9880004,PROD,OIL,70.4,m3,true
2022-07-01,ABBT9880004,PROD,OIL,110.9,m3,true
2022-07-01,ABBT9880004,PROD,OIL,13.2,m3,true
2022-07-01,ABBT9880004,ROYALTY,OIL,9.3,m3,true
2022-07-01,ABBT9880004,ROYALTY,OIL,14.3,m3,true
2022-07-01,ABBT9880004,ROYALTY,OIL,37.3,m3,true
2022-07-01,ABBT9880004,ROYALTY,OIL,1,m3,true
2022-07-01,ABBT9880004,DISP,SAND,2.4,,true
2022-07-01,ABBT9880004,DIFF,WATER,0,m3,true
2022-07-01,ABBT9880004,DISP,WATER,1.3,m3,true
2022-07-01,ABBT9880004,DISP,WATER,1138,m3,true
2022-07-01,ABBT9880004,PROD,WATER,659.5,m3,true
2022-07-01,ABBT9880004,PROD,WATER,14.5,m3,true
2022-07-01,ABBT9880004,PROD,WATER,400,m3,true
2022-07-01,ABBT9880004,PROD,WATER,65.3,m3,true
2022-07-01,ABGS0002227,DIFF,GAS,-34.6,e3m3,true
2022-07-01,ABGS0002227,DISP,GAS,848.1,e3m3,true
2022-07-01,ABGS0002227,REC,GAS,243.4,e3m3,true
2022-07-01,ABGS0002227,REC,GAS,570.1,e3m3,true
2022-07-01,ABGS0002227,DIFF,WATER,0,m3,true
2022-07-01,ABGS0002227,DISP,WATER,16.3,m3,true
2022-07-01,ABGS0002227,REC,WATER,16.3,m3,true
2022-07-01,ABGS0135864,DIFF,GAS,0,e3m3,true
2022-07-01,ABGS0135864,DISP,GAS,570.1,e3m3,true
2022-07-01,ABGS0135864,REC,GAS,44,e3m3,true
2022-07-01,ABGS0135864,REC,GAS,496.3,e3m3,true
2022-07-01,ABGS0135864,REC,GAS,29.8,e3m3,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007002,SHUTIN,,,,true
2022-07-01,ABIF0007004,DIFF,WATER,0,m3,true
2022-07-01,ABIF0007004,INJ,WATER,3598,m3,true
2022-07-01,ABIF0007004,INJ,WATER,4923,m3,true
2022-07-01,ABIF0007004,INJ,WATER,7736,m3,true
2022-07-01,ABIF0007004,INJ,WATER,18706,m3,true
2022-07-01,ABIF0007004,INJ,WATER,10234,m3,true
2022-07-01,ABIF0007004,INJ,WATER,742,m3,true
2022-07-01,ABIF0007004,INJ,WATER,6971,m3,true
2022-07-01,ABIF0007004,INJ,WATER,4853,m3,true
2022-07-01,ABIF0007004,INJ,WATER,10027,m3,true
2022-07-01,ABIF0007004,REC,WATER,67790,m3,true
2022-07-01,ABIF0007006,DIFF,WATER,0,m3,true
2022-07-01,ABIF0007006,INJ,WATER,3474.5,m3,true
2022-07-01,ABIF0007006,INVCL,WATER,0.2,m3,true
2022-07-01,ABIF0007006,INVOP,WATER,0.2,m3,true
2022-07-01,ABIF0007006,REC,WATER,3474.5,m3,true
2022-07-01,ABIF0007052,DIFF,WATER,0,m3,true
2022-07-01,ABIF0007052,INJ,WATER,5121,m3,true
2022-07-01,ABIF0007052,REC,WATER,5121,m3,true
2022-07-01,ABIF0007274,DIFF,WATER,0,m3,true
2022-07-01,ABIF0007274,INJ,WATER,904,m3,true
2022-07-01,ABIF0007274,INJ,WATER,26721,m3,true
2022-07-01,ABIF0007274,REC,WATER,27625,m3,true
2022-07-01,ABIF0008261,DIFF,WATER,0,m3,true
2022-07-01,ABIF0008261,INJ,WATER,2550.1,m3,true
2022-07-01,ABIF0008261,REC,WATER,2550.1,m3,true
2022-07-01,ABIF0008386,DIFF,WATER,0,m3,true
2022-07-01,ABIF0008386,INJ,WATER,1331.4,m3,true
2022-07-01,ABIF0008386,REC,WATER,1331.4,m3,true
2022-07-01,ABIF0008917,DIFF,WATER,0,m3,true
2022-07-01,ABIF0008917,INJ,WATER,1153.8,m3,true
2022-07-01,ABIF0008917,INVCL,WATER,0.1,m3,true
2022-07-01,ABIF0008917,INVOP,WATER,0.1,m3,true
2022-07-01,ABIF0008917,REC,WATER,1153.8,m3,true
2022-07-01,ABIF0008992,SHUTIN,,,,true
2022-07-01,ABIF0009829,SHUTIN,,,,true
2022-07-01,ABIF0009829,DIFF,WATER,0,m3,true
2022-07-01,ABIF0009829,INJ,WATER,1138,m3,true
2022-07-01,ABIF0009829,REC,WATER,1138,m3,true
2022-07-01,ABIF0009839,DIFF,WATER,0,m3,true
2022-07-01,ABIF0009839,INJ,WATER,3371,m3,true
2022-07-01,ABIF0009839,REC,WATER,3371,m3,true
2022-07-01,ABIF0140734,DIFF,WATER,0,m3,true
2022-07-01,ABIF0140734,INJ,WATER,4613,m3,true
2022-07-01,ABIF0140734,REC,WATER,4613,m3,true
2022-07-01,ABIF0156447,INJ,CO2,15603.4,,true
2022-07-01,ABIF0156447,INJ,CO2,14671.4,,true
2022-07-01,ABIF0156447,INJ,CO2,14862.9,,true
2022-07-01,ABIF0156447,INJ,CO2,14027.6,,true
2022-07-01,ABIF0156447,INJ,CO2,15814.9,,true
2022-07-01,ABIF0156447,INJ,CO2,14807,,true
2022-07-01,ABIF0156447,INJ,CO2,16485.8,,true
2022-07-01,ABIF0156447,REC,CO2,36563.3,,true
2022-07-01,ABIF0156447,REC,CO2,69709.7,,true
2022-07-01,ABIF0156447,DIFF,GAS,0,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,927.2,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,874.7,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,883.6,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,833.3,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,939.6,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,882.9,e3m3,true
2022-07-01,ABIF0156447,INJ,GAS,978.6,e3m3,true
2022-07-01,ABIF0156447,REC,GAS,5826.7,e3m3,true
2022-07-01,ABIF0156447,REC,GAS,493.2,e3m3,true
2022-07-01,ABIF0156447,DIFF,WATER,0,m3,true
2022-07-01,ABIF0156447,INJ,WATER,13935.1,m3,true
2022-07-01,ABIF0156447,REC,WATER,13935.1,m3,true
2022-03-01,ABBT0041124,SHUTIN,,,,true
2022-03-01,ABBT0048421,DIFF,GAS,0,e3m3,true
2022-03-01,ABBT0048421,DISP,GAS,81.9,e3m3,true
2022-03-01,ABBT0048421,FUEL,GAS,0.3,e3m3,true
2022-03-01,ABBT0048421,PROD,GAS,82.6,e3m3,true
2022-03-01,ABBT0048421,VENT,GAS,0.4,e3m3,true
2022-03-01,ABBT0059275,SHUTIN,,,,true
2022-03-01,ABBT0059275,IMBAL,OIL,0,m3,true
2022-03-01,ABBT0059275,INVCL,OIL,7.9,m3,true
2022-03-01,ABBT0059275,INVOP,OIL,7.9,m3,true
2022-03-01,ABBT0083457,IMBAL,OIL,0,m3,true
2022-03-01,ABBT0083457,INVCL,OIL,12,m3,true
2022-03-01,ABBT0083457,INVOP,OIL,12,m3,true
2022-03-01,ABBT0083457,DIFF,WATER,0,m3,true
2022-03-01,ABBT0083457,INVCL,WATER,10.4,m3,true
2022-03-01,ABBT0083457,INVOP,WATER,10.4,m3,true
2022-03-01,ABBT0091980,SHUTIN,,,,true
2022-03-01,ABBT0091980,IMBAL,OIL,0,m3,true
2022-03-01,ABBT0091980,INVCL,OIL,24.6,m3,true
2022-03-01,ABBT0091980,INVOP,OIL,24.6,m3,true
2022-03-01,ABBT0101896,SHUTIN,,,,true
2022-03-01,ABBT0101896,PROD,COND,4.3,m3,true
2022-03-01,ABBT0101896,DIFF,GAS,0,e3m3,true
2022-03-01,ABBT0101896,DISP,GAS,836,e3m3,true
2022-03-01,ABBT0101896,FLARE,GAS,4.3,e3m3,true
2022-03-01,ABBT0101896,FUEL,GAS,18.1,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,29.9,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,24,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,117.2,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,60.7,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,41.7,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,186.2,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,82.5,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,131.1,e3m3,true
2022-03-01,ABBT0101896,PROD,GAS,162.7,e3m3,true
2022-03-01,ABBT0101896,REC,GAS,27.6,e3m3,true
2022-03-01,ABBT0101896,VENT,GAS,5.2,e3m3,true
2022-03-01,ABBT0101896,DISP,OIL,4.3,m3,true
2022-03-01,ABBT0101896,IMBAL,OIL,0,m3,true
2022-03-01,ABBT0120813,DIFF,GAS,0,e3m3,true
2022-03-01,ABBT0120813,DISP,GAS,47.7,e3m3,true
2022-03-01,ABBT0120813,FUEL,GAS,2.5,e3m3,true
2022-03-01,ABBT0120813,PROD,GAS,51,e3m3,true
2022-03-01,ABBT0120813,VENT,GAS,0.8,e3m3,true
2022-03-01,ABBT0120813,IMBAL,OIL,0,m3,true
2022-03-01,ABBT0120813,INVCL,OIL,22.9,m3,true
2022-03-01,ABBT0120813,INVOP,OIL,11.2,m3,true
2022-03-01,ABBT0120813,PROD,OIL,11.7,m3,true
2022-03-01,ABBT0120813,DIFF,WATER,0,m3,true
2022-03-01,ABBT0120813,INVCL,WATER,1.1,m3,true
2022-03-01,ABBT0120813,INVOP,WATER,1.1,m3,true
2022-03-01,ABBT0137951,SHUTIN,,,,true
2022-03-01,ABBT0137951,SHUTIN,,,,true
2022-03-01,ABBT0137951,SHUTIN,,,,true
2022-03-01,ABBT0137951,SHUTIN,,,,true
2022-03-01,ABBT0137951,DIFF,WATER,0,m3,true
2022-03-01,ABBT0137951,INVCL,WATER,3,m3,true
2022-03-01,ABBT0137951,INVOP,WATER,3,m3,true
2022-03-01,ABBT0141479,SHUTIN,,,,true
2022-03-01,ABBT2240034,,,,,true
2022-03-01,ABBT2240034,,,,,true
2022-03-01,ABBT2240034,,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,SHUTIN,,,,true
2022-03-01,ABBT2240034,DISP,CO2,35214.1,,true
2022-03-01,ABBT2240034,DIFF,GAS,0,e3m3,true
2022-03-01,ABBT2240034,DISP,GAS,3993.6,e3m3,true
2022-03-01,ABBT2240034,FLARE,GAS,37.9,e3m3,true
2022-03-01,ABBT2240034,FUEL,GAS,59,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,10544.2,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,6.9,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,31.3,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,16.6,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,11425.9,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,8444.2,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,1040.7,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,0.2,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,7182,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,0.2,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,393.8,e3m3,true
2022-03-01,ABBT2240034,PROD,GAS,8.9,e3m3,true
2022-03-01,ABBT2240034,PURREC,GAS,209.9,e3m3,true
2022-03-01,ABBT2240034,VENT,GAS,0.2,e3m3,true
2022-03-01,ABBT2240034,DISP,OIL,3773,m3,true
2022-03-01,ABBT2240034,IMBAL,OIL,0,m3,true
2022-03-01,ABBT2240034,PROD,OIL,957.5,m3,true
2022-03-01,ABBT2240034,PROD,OIL,0.7,m3,true
2022-03-01,ABBT2240034,PROD,OIL,29.5,m3,true
2022-03-01,ABBT2240034,PROD,OIL,31.6,m3,true
2022-03-01,ABBT2240034,PROD,OIL,1014.8,m3,true
2022-03-01,ABBT2240034,PROD,OIL,771.1,m3,true
2022-03-01,ABBT2240034,PROD,OIL,177.3,m3,true
2022-03-01,ABBT2240034,PROD,OIL,0.2,m3,true
2022-03-01,ABBT2240034,PROD,OIL,659.4,m3,true
2022-03-01,ABBT2240034,PROD,OIL,1,m3,true
2022-03-01,ABBT2240034,PROD,OIL,64.5,m3,true
2022-03-01,ABBT2240034,PROD,OIL,65.4,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,22.4,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,1.2,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,23.8,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,18.1,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,27.7,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,15.4,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,4.7,m3,true
2022-03-01,ABBT2240034,ROYALTY,OIL,5.6,m3,true
2022-03-01,ABBT2240034,DIFF,WATER,0,m3,true
2022-03-01,ABBT2240034,DISP,WATER,470.3,m3,true
2022-03-01,ABBT2240034,DISP,WATER,19875.4,m3,true
2022-03-01,ABBT2240034,PROD,WATER,3752.5,m3,true
2022-03-01,ABBT2240034,PROD,WATER,496.7,m3,true
2022-03-01,ABBT2240034,PROD,WATER,2011.3,m3,true
2022-03-01,ABBT2240034,PROD,WATER,1170.5,m3,true
2022-03-01,ABBT2240034,PROD,WATER,6333.5,m3,true
2022-03-01,ABBT2240034,PROD,WATER,3537.7,m3,true
2022-03-01,ABBT2240034,PROD,WATER,8.1,m3,true
2022-03-01,ABBT2240034,PROD,WATER,1.6,m3,true
2022-03-01,ABBT2240034,PROD,WATER,2228.1,m3,true
2022-03-01,ABBT2240034,PROD,WATER,0.9,m3,true
2022-03-01,ABBT2240034,PROD,WATER,567.1,m3,true
2022-03-01,ABBT2240034,PROD,WATER,237.7,m3,true
2022-03-01,ABBT3620003,,,,,true
2022-03-01,ABBT3620003,,,,,true
2022-03-01,ABBT3620003,,,,,true
2022-03-01,ABBT3620003,DIFF,GAS,0,e3m3,true
2022-03-01,ABBT3620003,FLARE,GAS,15.7,e3m3,true
2022-03-01,ABBT3620003,FUEL,GAS,11.3,e3m3,true
2022-03-01,ABBT3620003,PROD,GAS,5.8,e3m3,true
2022-03-01,ABBT3620003,PROD,GAS,0.3,e3m3,true
2022-03-01,ABBT3620003,PROD,GAS,11.4,e3m3,true
2022-03-01,ABBT3620003,PROD,GAS,4.4,e3m3,true
2022-03-01,ABBT3620003,PROD,GAS,5.4,e3m3,true
2022-03-01,ABBT3620003,VENT,GAS,0.3,e3m3,true
2022-03-01,ABBT3620003,DISP,OIL,161.1,m3,true
2022-03-01,ABBT3620003,IMBAL,OIL,0,m3,true
2022-03-01,ABBT3620003,INVCL,OIL,14.1,m3,true
2022-03-01,ABBT3620003,INVOP,OIL,28.9,m3,true
2022-03-01,ABBT3620003,PROD,OIL,61.3,m3,true
2022-03-01,ABBT3620003,PROD,OIL,3,m3,true
2022-03-01,ABBT3620003,PROD,OIL,24.1,m3,true
2022-03-01,ABBT3620003,PROD,OIL,13.2,m3,true
2022-03-01,ABBT3620003,PROD,OIL,44.7,m3,true
2022-03-01,ABBT3620003,ROYALTY,OIL,8.5,m3,true
2022-03-01,ABBT3620003,ROYALTY,OIL,0.2,m3,true
2022-03-01,ABBT3620003,DIFF,WATER,0,m3,true
2022-03-01,ABBT3620003,DISP,WATER,0.2,m3,true
2022-03-01,ABBT3620003,DISP,WATER,2524.4,m3,true
2022-03-01,ABBT3620003,INVCL,WATER,46.9,m3,true
2022-03-01,ABBT3620003,INVOP,WATER,46.9,m3,true
2022-03-01,ABBT3620003,PROD,WATER,681.6,m3,true
2022-03-01,ABBT3620003,PROD,WATER,97.6,m3,true
2022-03-01,ABBT3620003,PROD,WATER,271.4,m3,true
2022-03-01,ABBT3620003,PROD,WATER,1298.6,m3,true
2022-03-01,ABBT3620003,PROD,WATER,175.4,m3,true
2022-03-01,ABBT3710049,,,,,true
2022-03-01,ABBT3710049,,,,,true
2022-03-01,ABBT3710049,,,,,true
2022-03-01,ABBT3710049,SHUTIN,,,,true
2022-03-01,ABBT3710049,SHUTIN,,,,true
2022-03-01,ABBT3710049,SHUTIN,,,,true
2022-03-01,ABBT3710049,SHUTIN,,,,true
2022-03-01,ABBT3710049,DIFF,GAS,0,e3m3,true
2022-03-01,ABBT3710049,FLARE,GAS,277,e3m3,true
2022-03-01,ABBT3710049,FUEL,GAS,121.3,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,2,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,5.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,2.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,13.1,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,7.3,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.9,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,14.6,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,10.6,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,8.9,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,2,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.1,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,15.8,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,23.7,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,13.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,1.8,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,12.6,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.1,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,15.7,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.3,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,9.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,2.6,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,2.3,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,5.5,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,7.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,7.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,11.2,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,2.9,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,11.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,36.3,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,3.6,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,4.6,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.4,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,1.1,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,24.2,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.1,e3m3,true
2022-03-01,ABBT3710049,PROD,GAS,0.1,e3m3,true
2022-03-01,ABBT3710049,PURREC,GAS,51.7,e3m3,true
2022-03-01,ABBT3710049,PURREC,GAS,69.6,e3m3,true
2022-03-01,ABBT3710049,VENT,GAS,4.2,e3m3,true
2022-03-01,ABBT3710049,DISP,OIL,1552.2,m3,true
2022-03-01,ABBT3710049,IMBAL,OIL,0,m3,true
2022-03-01,ABBT3710049,INVCL,OIL,143.8,m3,true
2022-03-01,ABBT3710049,INVOP,OIL,119.4,m3,true
2022-03-01,ABBT3710049,PROD,OIL,69.6,m3,true
2022-03-01,ABBT3710049,PROD,OIL,28.1,m3,true
2022-03-01,ABBT3710049,PROD,OIL,48.9,m3,true
2022-03-01,ABBT3710049,PROD,OIL,168.2,m3,true
2022-03-01,ABBT3710049,PROD,OIL,8.4,m3,true
2022-03-01,ABBT3710049,PROD,OIL,23.7,m3,true
2022-03-01,ABBT3710049,PROD,OIL,60.2,m3,true
2022-03-01,ABBT3710049,PROD,OIL,32.1,m3,true
2022-03-01,ABBT3710049,PROD,OIL,23.2,m3,true
2022-03-01,ABBT3710049,PROD,OIL,1.5,m3,true
2022-03-01,ABBT3710049,PROD,OIL,17.5,m3,true
2022-03-01,ABBT3710049,PROD,OIL,29,m3,true
2022-03-01,ABBT3710049,PROD,OIL,43.4,m3,true
2022-03-01,ABBT3710049,PROD,OIL,143,m3,true
2022-03-01,ABBT3710049,PROD,OIL,26.2,m3,true
2022-03-01,ABBT3710049,PROD,OIL,72,m3,true
2022-03-01,ABBT3710049,PROD,OIL,22.1,m3,true
2022-03-01,ABBT3710049,PROD,OIL,55.1,m3,true
